spkid,class,moid_anomaly_yn,e_anomaly_yn,i_anomaly_yn,anomaly_flag
54135140,APO,N,Y,N,1
54135145,APO,N,N,Y,1
54135431,APO,N,Y,N,1
54135546,ATE,Y,N,Y,1
54135787,ATE,N,N,Y,1
54135789,AMO,N,Y,N,1
54136200,APO,N,N,Y,1
54136204,APO,Y,N,Y,1
54137137,AMO,Y,N,N,1
54137448,AMO,N,Y,N,1
54137505,APO,N,Y,N,1
54137801,APO,N,N,Y,1
54137809,APO,N,N,Y,1
54137808,APO,Y,N,N,1
54138305,AMO,Y,N,N,1
54138700,APO,Y,Y,N,1
54139097,AMO,Y,N,N,1
54145583,AMO,Y,N,N,1
54138697,APO,N,Y,N,1
54138709,APO,N,N,Y,1
54139086,APO,N,Y,N,1
54150700,AMO,N,N,Y,1
54142841,APO,Y,N,Y,1
54143416,APO,N,N,Y,1
54143561,AMO,Y,N,N,1
54144240,APO,Y,N,Y,1
54144918,APO,N,N,Y,1
54144922,AMO,Y,N,N,1
54144925,APO,Y,Y,Y,1
54144927,ATE,N,N,Y,1
54144934,APO,Y,N,N,1
54145080,APO,N,N,Y,1
54145083,APO,Y,N,N,1
54145087,APO,N,Y,N,1
54145212,APO,N,Y,N,1
54145572,APO,N,N,Y,1
54145576,ATE,N,N,Y,1
54145579,APO,N,Y,N,1
54145581,AMO,N,Y,N,1
54145784,APO,Y,N,N,1
54146072,APO,N,Y,N,1
54146684,APO,N,Y,N,1
54147136,APO,N,Y,N,1
54147684,AMO,N,N,Y,1
54147751,APO,N,Y,N,1
54151574,APO,N,Y,N,1
54153121,AMO,Y,N,N,1
54160403,AMO,N,Y,N,1
54152395,APO,N,Y,N,1
54154697,APO,N,N,Y,1
54155286,APO,Y,Y,N,1
54155284,APO,N,Y,N,1
54156746,ATE,N,Y,N,1
54158067,APO,Y,N,N,1
54158071,AMO,Y,N,N,1
54158257,APO,Y,N,N,1
54159393,APO,N,N,Y,1
54159399,APO,Y,N,Y,1
54159400,AMO,N,Y,N,1
54159402,ATE,Y,N,N,1
54160163,APO,N,N,Y,1
54160166,ATE,N,Y,N,1
54160170,AMO,N,Y,N,1
54160713,APO,N,N,Y,1
54160719,APO,Y,Y,N,1
54167161,AMO,N,Y,N,1
54161318,ATE,N,N,Y,1
54161734,APO,N,Y,N,1
54161773,AMO,Y,N,N,1
54161774,APO,N,Y,N,1
54161777,APO,N,N,Y,1
54162245,APO,N,N,Y,1
54162300,APO,N,Y,N,1
54165396,APO,Y,N,Y,1
54165797,AMO,N,N,Y,1
54166590,ATE,N,Y,N,1
54166171,APO,N,N,Y,1
54168783,APO,N,Y,N,1
54171310,APO,Y,N,Y,1
54172536,AMO,Y,N,N,1
54171755,ATE,Y,N,Y,1
54171997,APO,N,N,Y,1
54176599,APO,N,N,Y,1
54177596,APO,N,Y,Y,1
54178989,AMO,N,Y,N,1
54183800,AMO,N,Y,N,1
54184281,ATE,N,N,Y,1
54185129,AMO,N,N,Y,1
54185134,APO,N,N,Y,1
54185144,AMO,N,N,Y,1
54185580,AMO,N,Y,N,1
54185796,APO,N,Y,Y,1
54186215,APO,N,N,Y,1
54186922,IEO,N,Y,N,1
54191835,APO,Y,N,Y,1
54186211,AMO,N,N,Y,1
54189959,ATE,Y,N,N,1
54190794,AMO,N,Y,N,1
54190793,AMO,N,N,Y,1
54190795,AMO,N,Y,N,1
54191253,APO,N,N,Y,1
54191847,APO,Y,N,N,1
54192169,AMO,Y,N,N,1
54192208,APO,Y,N,N,1
54191851,APO,N,N,Y,1
54192175,AMO,N,N,Y,1
54192187,AMO,N,N,Y,1
54192210,AMO,N,Y,Y,1
54192213,APO,N,N,Y,1
54192743,APO,Y,N,N,1
54192753,AMO,N,N,Y,1
54193345,APO,N,Y,N,1
54194346,APO,N,Y,N,1
54194350,APO,N,Y,N,1
54194965,ATE,Y,N,N,1
54195861,APO,N,N,Y,1
54195864,APO,Y,N,Y,1
54195880,ATE,Y,N,N,1
54195882,APO,N,Y,N,1
54195889,AMO,Y,N,N,1
54196406,APO,N,Y,N,1
54196413,APO,Y,N,N,1
54196826,AMO,Y,N,N,1
54198380,AMO,Y,N,Y,1
54198382,APO,Y,N,N,1
54209479,ATE,N,Y,N,1
54198201,APO,N,Y,N,1
54200452,APO,N,N,Y,1
54200453,APO,N,Y,N,1
54200455,AMO,Y,N,N,1
54203008,APO,Y,N,N,1
54201461,APO,N,N,Y,1
54202340,APO,N,N,Y,1
54202996,APO,N,Y,N,1
54203708,AMO,Y,N,N,1
54203711,AMO,N,Y,Y,1
54204648,AMO,N,N,Y,1
54204652,APO,N,Y,N,1
54204657,ATE,Y,N,N,1
54205443,AMO,N,Y,N,1
54207048,ATE,Y,N,N,1
54208040,AMO,N,N,Y,1
54208042,APO,N,N,Y,1
54208043,APO,N,Y,N,1
54209314,ATE,Y,N,N,1
54209486,APO,N,N,Y,1
54212584,APO,N,Y,N,1
54212586,APO,Y,Y,N,1
54212683,APO,N,N,Y,1
54212926,ATE,N,Y,N,1
54212929,AMO,N,N,Y,1
54212934,ATE,N,N,Y,1
54212942,APO,N,N,Y,1
54213275,APO,N,N,Y,1
54213612,AMO,Y,N,N,1
54213627,APO,N,Y,N,1
54213630,APO,N,Y,N,1
54213631,APO,N,N,Y,1
54214050,APO,N,N,Y,1
54214727,AMO,Y,N,N,1
54215207,APO,N,Y,N,1
54215640,ATE,N,Y,N,1
54215644,APO,Y,N,N,1
54216183,AMO,N,Y,N,1
54216187,APO,Y,N,N,1
54216177,APO,Y,N,N,1
54216306,APO,Y,N,N,1
54216314,APO,N,Y,N,1
54216328,APO,N,N,Y,1
54216329,AMO,N,Y,N,1
54216374,APO,N,N,Y,1
54216383,AMO,N,N,Y,1
54217975,APO,N,N,Y,1
54217983,APO,Y,N,N,1
54218586,AMO,N,Y,N,1
54219284,AMO,N,Y,N,1
54219294,AMO,N,N,Y,1
54219775,AMO,Y,N,Y,1
54219304,AMO,Y,N,N,1
54221203,APO,N,Y,N,1
54221205,APO,N,Y,N,1
54223981,AMO,Y,N,N,1
54224161,ATE,N,N,Y,1
54224418,APO,N,Y,N,1
54224419,APO,N,Y,N,1
54224994,APO,Y,N,N,1
54225012,APO,N,Y,N,1
54225015,APO,Y,N,Y,1
54225509,APO,N,Y,N,1
54225708,APO,Y,Y,N,1
54225719,APO,N,Y,N,1
54226107,AMO,Y,N,N,1
54225725,APO,N,Y,N,1
54226108,APO,N,Y,Y,1
54226406,APO,N,Y,N,1
54226414,APO,Y,N,N,1
54226799,APO,N,N,Y,1
54228541,AMO,N,Y,N,1
54228816,AMO,N,N,Y,1
54228823,AMO,N,Y,N,1
54231658,APO,N,N,Y,1
54231710,AMO,N,N,Y,1
54231780,AMO,N,Y,N,1
54235438,AMO,N,N,Y,1
54235440,APO,Y,N,Y,1
54235529,APO,Y,Y,N,1
54235534,APO,Y,N,Y,1
54235535,AMO,N,N,Y,1
54235537,AMO,N,Y,N,1
54235661,AMO,Y,N,N,1
54235663,ATE,N,N,Y,1
54236421,AMO,N,Y,N,1
54236429,AMO,Y,N,N,1
54236434,APO,N,N,Y,1
54236584,AMO,Y,N,Y,1
54236939,APO,N,N,Y,1
54239517,AMO,Y,N,N,1
54239716,APO,Y,N,N,1
54239783,APO,N,N,Y,1
54239841,APO,N,Y,N,1
54239847,APO,N,Y,N,1
54240292,APO,N,Y,N,1
54240294,APO,N,N,Y,1
54240406,APO,N,Y,N,1
54240413,AMO,N,Y,N,1
54240416,AMO,N,Y,N,1
54240418,AMO,N,Y,N,1
54240420,APO,Y,N,Y,1
54240510,APO,N,N,Y,1
54240509,APO,N,N,Y,1
54243723,APO,N,Y,N,1
54245590,APO,Y,N,Y,1
54245820,APO,N,Y,N,1
54246381,AMO,Y,N,N,1
54244187,ATE,N,Y,N,1
54244538,APO,N,N,Y,1
54244786,AMO,N,Y,N,1
54244788,AMO,N,Y,N,1
54245816,APO,N,Y,N,1
54245822,APO,Y,N,N,1
54246382,ATE,Y,N,N,1
54246388,APO,N,Y,N,1
54246393,AMO,N,N,Y,1
54247993,AMO,Y,N,N,1
54256790,AMO,N,Y,N,1
54248181,APO,N,N,Y,1
54248185,APO,N,Y,N,1
54248246,APO,N,Y,N,1
54248456,APO,N,N,Y,1
54248459,AMO,N,Y,N,1
54248549,APO,N,N,Y,1
54248554,APO,N,N,Y,1
54248644,AMO,N,Y,Y,1
54248649,AMO,Y,N,N,1
54248853,APO,Y,N,Y,1
54248958,APO,Y,N,N,1
54249332,AMO,N,N,Y,1
54262976,ATE,Y,N,N,1
54248799,AMO,N,N,Y,1
54248970,APO,N,N,Y,1
54249059,APO,Y,N,Y,1
54249067,APO,N,N,Y,1
54249328,AMO,Y,N,N,1
54251530,AMO,Y,N,N,1
54251533,APO,N,N,Y,1
54252595,APO,N,N,Y,1
54252594,APO,N,Y,N,1
54253550,AMO,Y,N,N,1
54255058,APO,N,N,Y,1
54255059,APO,N,N,Y,1
54255806,APO,Y,N,N,1
54256786,APO,N,N,Y,1
54256788,APO,N,N,Y,1
54257288,APO,N,N,Y,1
54257605,APO,N,N,Y,1
54260714,APO,N,Y,N,1
54264234,APO,N,Y,N,1
54265772,AMO,N,Y,N,1
54268436,AMO,N,N,Y,1
54268441,APO,N,N,Y,1
54268445,AMO,N,N,Y,1
54268811,APO,N,N,Y,1
54268818,APO,N,Y,N,1
54269056,AMO,N,N,Y,1
54269063,ATE,N,N,Y,1
54269578,APO,N,Y,N,1
54269643,AMO,Y,N,Y,1
54269648,APO,N,Y,N,1
54269711,APO,Y,N,N,1
54272758,AMO,Y,N,Y,1
54272762,APO,N,Y,N,1
54275848,AMO,Y,N,Y,1
54276148,ATE,N,Y,N,1
54276235,AMO,N,Y,N,1
54276237,APO,Y,N,N,1
54276380,APO,N,Y,N,1
54276390,ATE,Y,N,N,1
54276472,APO,Y,N,Y,1
54276981,APO,N,N,Y,1
54277079,APO,N,Y,N,1
54277095,APO,N,Y,N,1
54279831,AMO,Y,N,N,1
54278097,APO,N,Y,N,1
54278099,APO,N,N,Y,1
54278102,APO,N,Y,N,1
54278224,APO,N,N,Y,1
54278256,APO,N,Y,Y,1
54278316,AMO,Y,N,N,1
54278351,APO,N,N,Y,1
54278350,APO,N,Y,N,1
54278444,APO,N,N,Y,1
54278663,ATE,N,Y,N,1
54279029,APO,N,Y,N,1
54279033,APO,Y,N,N,1
54280227,APO,Y,N,N,1
54280291,AMO,N,N,Y,1
54280680,AMO,Y,N,N,1
54280846,APO,N,N,Y,1
54281252,AMO,N,Y,N,1
54281253,APO,N,N,Y,1
54281254,AMO,N,N,Y,1
54281724,APO,N,N,Y,1
54281887,APO,N,Y,N,1
54281967,AMO,N,N,Y,1
54282642,AMO,N,Y,Y,1
54282643,AMO,N,Y,N,1
54282645,APO,Y,N,Y,1
54287658,APO,N,Y,N,1
54289133,APO,N,N,Y,1
54289649,APO,Y,Y,Y,1
54289752,ATE,N,N,Y,1
54290244,APO,N,Y,N,1
54291304,APO,N,N,Y,1
54291602,APO,Y,N,N,1
54291613,APO,N,Y,N,1
54292463,APO,Y,N,N,1
54292683,APO,N,Y,N,1
54292841,ATE,N,Y,N,1
54293102,APO,Y,N,N,1
54293317,AMO,N,Y,N,1
54294869,APO,N,Y,Y,1
54295343,APO,Y,N,N,1
54295352,APO,N,Y,N,1
54303335,AMO,N,N,Y,1
54296535,APO,N,Y,N,1
54296540,AMO,N,Y,N,1
54296543,APO,N,N,Y,1
54296743,AMO,Y,N,Y,1
54296744,APO,Y,N,N,1
54298770,AMO,N,Y,N,1
54299002,APO,N,Y,N,1
54300304,APO,Y,N,Y,1
54300826,APO,Y,N,N,1
54300829,AMO,N,N,Y,1
54306922,AMO,Y,N,N,1
54399495,APO,N,N,Y,1
54300593,APO,N,Y,N,1
54300834,APO,Y,N,Y,1
54301298,APO,N,Y,N,1
54301305,APO,N,Y,N,1
54302656,AMO,N,Y,N,1
54302657,APO,N,N,Y,1
54303676,APO,Y,N,Y,1
54303763,APO,N,N,Y,1
54304117,APO,Y,N,Y,1
54305018,APO,Y,N,N,1
54304755,AMO,N,Y,N,1
54305230,AMO,N,Y,N,1
54305240,AMO,N,Y,N,1
54305246,APO,Y,N,Y,1
54305672,ATE,Y,N,N,1
54306612,ATE,Y,N,N,1
54307220,AMO,N,N,Y,1
54308053,AMO,N,Y,N,1
54308057,AMO,N,Y,N,1
54308093,APO,Y,N,Y,1
54308103,APO,N,Y,N,1
54308104,AMO,N,Y,N,1
54308107,AMO,N,N,Y,1
54309256,AMO,N,N,Y,1
54310923,AMO,N,Y,N,1
54312819,APO,N,N,Y,1
54312917,APO,Y,N,N,1
54314203,AMO,Y,N,N,1
54316346,AMO,Y,N,Y,1
54318591,AMO,N,Y,N,1
54313607,APO,N,N,Y,1
54313618,APO,Y,N,N,1
54316345,APO,Y,N,Y,1
54316494,APO,N,Y,N,1
54317872,APO,N,N,Y,1
54318585,APO,Y,N,N,1
54316690,APO,N,Y,N,1
54316892,AMO,N,Y,N,1
54317181,AMO,N,N,Y,1
54317188,APO,N,N,Y,1
54317867,APO,N,N,Y,1
54317868,APO,N,N,Y,1
54317874,APO,N,N,Y,1
54318594,AMO,Y,N,Y,1
54318593,AMO,Y,N,N,1
54319151,APO,Y,N,Y,1
54319455,APO,N,N,Y,1
54320175,AMO,N,N,Y,1
54320185,AMO,Y,N,N,1
54320195,APO,N,Y,N,1
54320720,ATE,N,N,Y,1
54321087,AMO,N,N,Y,1
54321458,APO,Y,N,Y,1
54321464,AMO,N,Y,N,1
54321805,AMO,N,N,Y,1
54321815,APO,N,Y,N,1
54321817,APO,Y,N,N,1
54322224,ATE,N,Y,N,1
54322714,AMO,N,N,Y,1
54322717,AMO,N,N,Y,1
54322877,APO,N,N,Y,1
54322884,ATE,Y,N,N,1
54322891,AMO,N,Y,N,1
54322895,AMO,Y,N,N,1
54323897,APO,N,Y,N,1
54326416,APO,N,N,Y,1
54329630,APO,Y,N,N,1
54324411,APO,Y,N,N,1
54326418,APO,N,N,Y,1
54326648,APO,N,Y,N,1
54327486,ATE,Y,N,N,1
54327890,AMO,Y,N,N,1
54327748,AMO,N,N,Y,1
54327902,APO,N,Y,N,1
54327905,APO,N,N,Y,1
54328066,AMO,Y,N,Y,1
54328072,APO,Y,N,N,1
54328074,APO,N,N,Y,1
54330038,APO,Y,N,Y,1
54330039,APO,N,Y,N,1
54330041,APO,Y,N,N,1
54330296,AMO,Y,N,N,1
54330301,APO,N,Y,N,1
54330570,APO,Y,N,Y,1
54330729,AMO,Y,N,N,1
54330730,APO,Y,N,N,1
54330915,AMO,Y,N,N,1
54331178,AMO,N,N,Y,1
54334002,APO,Y,N,N,1
54334003,APO,Y,N,Y,1
54331802,APO,N,N,Y,1
54332008,APO,N,N,Y,1
54332730,APO,Y,N,N,1
54334001,APO,Y,N,N,1
54334005,APO,N,Y,N,1
54334584,AMO,N,Y,N,1
54336056,APO,Y,N,N,1
54336807,ATE,N,Y,N,1
54339171,AMO,Y,N,N,1
54335608,APO,N,N,Y,1
54336057,APO,N,N,Y,1
54336061,ATE,Y,N,N,1
54336239,APO,N,N,Y,1
54336624,AMO,Y,N,N,1
54336637,APO,N,Y,N,1
54336802,ATE,Y,N,N,1
54336812,APO,Y,N,Y,1
54336914,APO,N,Y,N,1
54336966,APO,N,N,Y,1
54336965,AMO,N,Y,N,1
54337026,APO,N,Y,N,1
54337574,AMO,N,Y,N,1
54337575,APO,N,Y,N,1
54337706,AMO,N,N,Y,1
54337707,APO,Y,N,N,1
54338282,ATE,N,Y,N,1
54338283,AMO,Y,N,N,1
54338670,APO,N,Y,N,1
54338709,APO,N,Y,N,1
54338832,APO,N,N,Y,1
54339215,AMO,N,N,Y,1
54339241,APO,Y,N,N,1
54339759,APO,N,Y,N,1
54339876,AMO,N,Y,N,1
54339967,AMO,N,Y,N,1
54340272,APO,N,N,Y,1
54340430,APO,N,Y,N,1
54340440,APO,Y,N,N,1
54340446,APO,Y,N,N,1
54340469,AMO,Y,N,N,1
54340780,AMO,N,Y,Y,1
54341458,AMO,Y,N,N,1
54341468,AMO,N,Y,N,1
54342222,AMO,Y,N,N,1
54417773,ATE,N,Y,N,1
54340713,APO,N,Y,N,1
54341443,APO,N,N,Y,1
54341485,APO,Y,N,N,1
54341555,APO,N,Y,N,1
54341590,APO,N,Y,N,1
54341596,AMO,N,N,Y,1
54341635,APO,Y,N,N,1
54342225,APO,N,N,Y,1
54342549,AMO,N,N,Y,1
54342552,APO,Y,N,N,1
54342612,APO,N,N,Y,1
54342613,APO,Y,N,Y,1
54347914,AMO,N,Y,N,1
54347916,AMO,N,Y,N,1
54347920,APO,N,Y,N,1
54347925,APO,N,Y,N,1
54351253,APO,Y,N,Y,1
54351264,APO,N,N,Y,1
54350895,APO,N,N,Y,1
54351258,APO,Y,N,N,1
54351350,APO,N,N,Y,1
54351832,AMO,N,N,Y,1
54352079,APO,N,Y,N,1
54352081,AMO,N,N,Y,1
54352295,AMO,N,Y,N,1
54352557,APO,N,N,Y,1
54352561,AMO,Y,N,N,1
54352564,APO,N,N,Y,1
54352567,ATE,Y,N,N,1
54352568,APO,N,Y,N,1
54352571,AMO,N,Y,N,1
54352929,AMO,Y,N,N,1
54353142,APO,N,Y,N,1
54353612,APO,N,N,Y,1
54353613,ATE,Y,N,N,1
54353683,AMO,Y,N,N,1
54353682,AMO,N,N,Y,1
54399502,APO,N,N,Y,1
54354282,APO,N,N,Y,1
54354357,APO,N,Y,N,1
54354358,APO,N,Y,N,1
54354363,APO,N,N,Y,1
54354395,ATE,N,Y,N,1
54354410,APO,N,N,Y,1
54354411,APO,N,Y,N,1
54354418,AMO,N,Y,N,1
54354510,APO,Y,N,N,1
54356983,APO,Y,N,N,1
54354504,AMO,N,Y,N,1
54354505,ATE,N,Y,N,1
54354660,APO,N,Y,N,1
54354661,AMO,Y,N,Y,1
54354865,ATE,Y,N,N,1
54354867,APO,Y,N,Y,1
54354970,APO,N,N,Y,1
54355030,APO,Y,N,N,1
54355039,AMO,N,Y,N,1
54355042,APO,N,N,Y,1
54356032,ATE,N,N,Y,1
54356389,APO,N,Y,N,1
54356837,APO,N,Y,N,1
54356992,APO,Y,Y,N,1
54357096,AMO,Y,N,Y,1
54357256,APO,N,Y,N,1
54357275,AMO,N,N,Y,1
54357343,APO,Y,N,N,1
54357347,APO,Y,N,N,1
54358377,AMO,N,Y,N,1
54357462,AMO,N,N,Y,1
54357977,AMO,Y,N,N,1
54358248,APO,N,N,Y,1
54358385,APO,N,N,Y,1
54358576,AMO,N,Y,N,1
54358767,ATE,Y,N,N,1
54358914,APO,N,N,Y,1
54359133,APO,Y,N,N,1
54359134,AMO,N,Y,N,1
54359401,APO,N,N,Y,1
54359410,APO,N,Y,N,1
54359925,APO,N,Y,N,1
54360001,APO,Y,N,Y,1
54360086,APO,N,N,Y,1
54360094,APO,Y,N,N,1
54360194,AMO,N,Y,N,1
54360197,APO,Y,N,N,1
54360731,IEO,N,N,Y,1
54367468,APO,N,Y,N,1
54373232,APO,Y,N,Y,1
54373333,APO,Y,Y,Y,1
54373541,ATE,Y,N,N,1
54373544,APO,N,Y,N,1
54373588,AMO,N,Y,N,1
54373589,APO,N,N,Y,1
54373933,APO,Y,N,Y,1
54374163,APO,N,Y,N,1
54374210,AMO,N,N,Y,1
54374212,APO,Y,N,N,1
54374340,APO,N,N,Y,1
54374363,AMO,N,N,Y,1
54376458,ATE,N,N,Y,1
54376460,APO,N,Y,N,1
54377562,AMO,Y,N,N,1
54376833,APO,N,N,Y,1
54376902,APO,N,Y,N,1
54377386,APO,Y,N,Y,1
54377395,APO,N,Y,N,1
54377571,APO,N,Y,N,1
54377568,APO,Y,N,N,1
54377971,APO,N,N,Y,1
54378334,APO,N,Y,N,1
54378338,APO,Y,Y,N,1
54378773,APO,Y,N,Y,1
54378870,APO,Y,N,N,1
54378881,ATE,N,N,Y,1
54378891,ATE,N,Y,N,1
54379769,APO,Y,N,Y,1
54379927,APO,N,N,Y,1
54380572,AMO,N,Y,N,1
54380892,APO,Y,N,N,1
54380893,APO,N,N,Y,1
54381329,APO,N,N,Y,1
54381333,AMO,N,N,Y,1
54381338,APO,N,Y,N,1
54381340,AMO,N,Y,N,1
54381341,APO,N,Y,N,1
54381677,APO,Y,N,N,1
54382559,APO,N,N,Y,1
54382565,AMO,N,Y,N,1
54382890,APO,N,Y,N,1
54382892,ATE,N,Y,N,1
54382893,AMO,Y,N,N,1
54383283,APO,Y,N,Y,1
54383289,AMO,N,Y,N,1
54383304,AMO,N,Y,N,1
54384207,APO,Y,Y,N,1
54384210,APO,N,Y,N,1
54388338,APO,N,Y,N,1
54427937,APO,N,N,Y,1
54384767,ATE,Y,N,N,1
54385251,APO,N,N,Y,1
54385792,APO,N,Y,N,1
54385801,AMO,Y,N,Y,1
54387379,APO,Y,N,N,1
54387388,APO,N,Y,N,1
54389207,APO,N,Y,N,1
54397155,ATE,N,Y,N,1
54391014,APO,N,Y,N,1
54391028,APO,N,N,Y,1
54391029,APO,N,Y,N,1
54391036,APO,N,N,Y,1
54392053,APO,N,Y,N,1
54392068,APO,N,Y,N,1
54392072,APO,N,Y,N,1
54392076,AMO,N,N,Y,1
54392417,APO,N,N,Y,1
54392427,AMO,N,Y,N,1
54392937,APO,Y,N,N,1
54392943,APO,N,Y,N,1
54393146,APO,Y,N,N,1
54393149,APO,N,Y,N,1
54393421,APO,N,Y,Y,1
54393994,APO,N,Y,N,1
54395886,AMO,Y,N,N,1
54395888,APO,Y,N,N,1
54395883,AMO,N,N,Y,1
54395895,APO,N,Y,N,1
54396392,AMO,Y,N,N,1
54396402,ATE,N,Y,N,1
54397133,APO,N,Y,N,1
54397142,APO,N,Y,N,1
54397143,APO,Y,N,N,1
54397145,AMO,N,N,Y,1
54397458,APO,Y,N,N,1
54398533,AMO,N,Y,N,1
54399995,ATE,Y,N,N,1
54402049,APO,Y,Y,N,1
54402140,APO,N,Y,N,1
54402459,APO,N,Y,N,1
54402650,APO,N,Y,N,1
54403814,AMO,N,N,Y,1
54404085,APO,N,Y,N,1
54404100,APO,N,Y,N,1
54404644,APO,Y,N,N,1
54406287,ATE,N,Y,Y,1
54406286,APO,N,Y,N,1
54406861,ATE,N,N,Y,1
54408199,AMO,N,Y,N,1
54408200,APO,N,Y,N,1
54408329,APO,N,N,Y,1
54411558,AMO,Y,N,Y,1
54412459,APO,N,Y,N,1
54414150,APO,N,Y,N,1
54414583,APO,N,N,Y,1
54415282,APO,N,Y,N,1
54415294,APO,N,N,Y,1
54415302,AMO,Y,N,N,1
54415861,AMO,Y,N,N,1
54415865,AMO,Y,N,N,1
54415868,AMO,Y,N,N,1
54416579,AMO,N,Y,N,1
54416589,AMO,N,Y,N,1
54416590,APO,Y,N,N,1
54416849,APO,N,Y,N,1
54416856,APO,Y,Y,N,1
54416958,APO,N,Y,N,1
54416959,APO,Y,N,N,1
54417168,APO,N,N,Y,1
54417172,APO,N,Y,N,1
54417174,APO,Y,N,N,1
54417535,APO,N,Y,N,1
54418495,AMO,Y,N,Y,1
54417654,APO,N,N,Y,1
54418175,AMO,Y,N,N,1
54418210,APO,N,N,Y,1
54418267,APO,N,Y,N,1
54418268,APO,N,Y,N,1
54418440,ATE,Y,Y,N,1
54418656,AMO,N,N,Y,1
54419182,APO,Y,N,N,1
54419704,APO,Y,N,N,1
54419819,AMO,N,Y,N,1
54420151,APO,N,Y,N,1
54420156,APO,N,N,Y,1
54421648,ATE,Y,N,N,1
54422167,APO,Y,N,N,1
54423826,APO,Y,N,N,1
54421081,APO,N,Y,N,1
54421390,APO,N,Y,N,1
54421392,APO,N,N,Y,1
54421911,APO,N,N,Y,1
54421917,APO,N,Y,N,1
54422162,APO,Y,N,N,1
54422949,APO,Y,N,Y,1
54422950,ATE,N,N,Y,1
54423146,AMO,N,Y,N,1
54423513,APO,N,N,Y,1
54423830,APO,Y,Y,Y,1
54423833,APO,Y,N,N,1
54426238,AMO,N,Y,N,1
54423784,ATE,N,N,Y,1
54423835,APO,N,N,Y,1
54423836,APO,Y,N,Y,1
54423944,APO,N,Y,N,1
54425071,AMO,Y,N,Y,1
54425074,APO,N,N,Y,1
54425751,APO,Y,N,N,1
54425951,APO,Y,N,N,1
54425953,AMO,N,N,Y,1
54426070,APO,N,Y,N,1
54426073,APO,Y,N,N,1
54426474,ATE,N,N,Y,1
54426749,APO,N,Y,N,1
54426751,APO,Y,N,Y,1
54427166,APO,Y,N,N,1
54427170,APO,Y,N,N,1
54427187,AMO,N,Y,N,1
54427177,APO,Y,N,N,1
54427455,APO,Y,Y,N,1
54427940,APO,Y,N,N,1
54428550,AMO,N,Y,N,1
54428583,APO,Y,N,N,1
54429269,ATE,N,Y,N,1
54429345,APO,N,N,Y,1
54429636,AMO,N,Y,N,1
54429761,APO,N,Y,N,1
54429990,AMO,N,Y,N,1
54430098,AMO,N,N,Y,1
54430476,ATE,N,N,Y,1
54430721,APO,N,Y,N,1
54430773,APO,N,N,Y,1
54430772,APO,N,Y,N,1
54430777,ATE,N,Y,N,1
54431491,APO,N,Y,N,1
54431588,APO,Y,N,Y,1
54431621,AMO,Y,N,N,1
54431625,AMO,N,Y,N,1
54431700,ATE,N,N,Y,1
54431805,APO,Y,N,N,1
54431814,APO,Y,N,N,1
54431818,AMO,Y,N,N,1
54431983,APO,Y,N,N,1
54431986,APO,N,Y,N,1
54432468,APO,Y,N,N,1
54432471,APO,N,N,Y,1
54432339,AMO,Y,N,N,1
54432458,APO,N,Y,N,1
54432465,APO,N,Y,N,1
54432477,APO,N,N,Y,1
54433329,APO,N,Y,N,1
54433560,AMO,N,N,Y,1
54433566,AMO,N,Y,N,1
54433731,APO,N,Y,N,1
54433734,APO,N,Y,N,1
54434339,APO,N,N,Y,1
54434340,AMO,N,N,Y,1
54434348,APO,Y,N,N,1
54434349,APO,N,Y,N,1
54434764,AMO,Y,N,N,1
54466222,AMO,Y,Y,Y,1
54440316,AMO,N,Y,N,1
54435541,APO,Y,N,Y,1
54435950,AMO,N,Y,N,1
54439316,APO,Y,N,Y,1
54439424,AMO,N,N,Y,1
54440322,APO,N,Y,N,1
54439317,AMO,N,Y,N,1
54439327,APO,Y,N,N,1
54439329,APO,N,Y,N,1
54439429,APO,N,N,Y,1
54439882,APO,N,Y,N,1
54439884,APO,N,N,Y,1
54439896,AMO,N,Y,N,1
54440643,AMO,Y,N,N,1
54440646,AMO,N,Y,N,1
54440647,APO,Y,N,N,1
54440650,APO,Y,N,N,1
54441092,APO,N,N,Y,1
54441097,APO,N,Y,N,1
54441270,APO,Y,N,Y,1
54441683,AMO,Y,N,N,1
54441865,ATE,Y,N,N,1
54441867,AMO,N,Y,N,1
54441873,APO,N,N,Y,1
54442144,ATE,N,N,Y,1
54442508,APO,N,N,Y,1
54442646,APO,N,N,Y,1
54444955,AMO,N,Y,N,1
54444959,APO,Y,Y,N,1
54445201,APO,N,N,Y,1
54445207,APO,N,Y,N,1
54445208,APO,N,Y,N,1
54445579,AMO,N,N,Y,1
54445578,APO,Y,N,Y,1
54445619,APO,Y,N,N,1
54446350,APO,Y,N,Y,1
54446351,AMO,N,Y,N,1
54446560,AMO,Y,N,N,1
54447039,APO,N,N,Y,1
54447406,APO,N,N,Y,1
54447960,ATE,N,N,Y,1
54448599,APO,Y,Y,N,1
54453741,APO,N,Y,N,1
54454874,APO,N,Y,N,1
54455880,AMO,N,N,Y,1
54458187,APO,Y,Y,Y,1
54458173,AMO,N,Y,N,1
54458185,APO,N,Y,N,1
54458194,AMO,N,Y,N,1
54458508,APO,N,Y,N,1
54458891,APO,Y,N,N,1
54458892,AMO,N,N,Y,1
54458895,APO,Y,N,Y,1
54459242,APO,Y,Y,N,1
54462806,APO,N,N,Y,1
